Datetime,Open,High,Low,Close,Adj Close,Volume
2023-09-11 09:30:00-04:00,180.0677032470703,180.3000030517578,179.94000244140625,180.0677032470703,180.0677032470703,2604094
2023-09-11 09:31:00-04:00,180.08999633789062,180.1999969482422,179.83999633789062,179.83999633789062,179.83999633789062,441491
2023-09-11 09:32:00-04:00,179.8699951171875,180.08999633789062,179.77999877929688,180.07899475097656,180.07899475097656,273918
2023-09-11 09:33:00-04:00,180.0800018310547,180.10000610351562,179.8800048828125,180.097900390625,180.097900390625,237489
2023-09-11 09:34:00-04:00,180.0989990234375,180.11000061035156,179.77999877929688,179.82000732421875,179.82000732421875,300749
2023-09-11 09:35:00-04:00,179.80999755859375,180.0,179.58999633789062,179.58999633789062,179.58999633789062,238220
2023-09-11 09:36:00-04:00,179.57000732421875,179.72830200195312,179.14999389648438,179.17999267578125,179.17999267578125,351562
2023-09-11 09:37:00-04:00,179.17010498046875,179.33900451660156,178.92999267578125,179.00900268554688,179.00900268554688,371456
2023-09-11 09:38:00-04:00,178.9550018310547,179.0,178.74000549316406,178.75,178.75,335902
2023-09-11 09:39:00-04:00,178.74000549316406,178.752197265625,178.3885040283203,178.4499969482422,178.4499969482422,415725
2023-09-11 09:40:00-04:00,178.4600067138672,178.6999969482422,178.44000244140625,178.52499389648438,178.52499389648438,350568
2023-09-11 09:41:00-04:00,178.52720642089844,178.60000610351562,178.30999755859375,178.35499572753906,178.35499572753906,373206
2023-09-11 09:42:00-04:00,178.35499572753906,178.4199981689453,178.22999572753906,178.24989318847656,178.24989318847656,217362
2023-09-11 09:43:00-04:00,178.24000549316406,178.3800048828125,178.15020751953125,178.30999755859375,178.30999755859375,286959
2023-09-11 09:44:00-04:00,178.30999755859375,178.41990661621094,178.17999267578125,178.2100067138672,178.2100067138672,216923
2023-09-11 09:45:00-04:00,178.22000122070312,178.33999633789062,178.02000427246094,178.0290069580078,178.0290069580078,329660
2023-09-11 09:46:00-04:00,178.0200958251953,178.0399932861328,177.83999633789062,177.8800048828125,177.8800048828125,467595
2023-09-11 09:47:00-04:00,177.89999389648438,177.92999267578125,177.69419860839844,177.6999969482422,177.6999969482422,281272
2023-09-11 09:48:00-04:00,177.70559692382812,177.74000549316406,177.50999450683594,177.6199951171875,177.6199951171875,292547
2023-09-11 09:49:00-04:00,177.61500549316406,177.8699951171875,177.55999755859375,177.77999877929688,177.77999877929688,359433
2023-09-11 09:50:00-04:00,177.77000427246094,177.83999633789062,177.6300048828125,177.6300048828125,177.6300048828125,383078
2023-09-11 09:51:00-04:00,177.6199951171875,177.7100067138672,177.47999572753906,177.57000732421875,177.57000732421875,340113
